funding_department_id,funding_department_name,funding_agency_id,funding_agency_name,funding_office_id,funding_office_name,dollars_obligated,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"147,072.98",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"80,427.54",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"59,290.52",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"39,013.79",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"54,709.73",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"36,836.89",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"24,648.96",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"77,436.90",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"67,356.81",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-9,484.54",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"60,426.52",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"6,360.43",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-2,731.90",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"10,953.86",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"3,612.56",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-2,288.88",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"14,959.64",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"54,039.30",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"16,517.12",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"23,141.60",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"27,017.66",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"44,305.84",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"16,391.62",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"5,331.38",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"85,436.42",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"12,045.16",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-47,198.61",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"248,980.20",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-5,642.09",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"54,974.38",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"192,841.60",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"20,720.15",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"17,117.06",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"92,970.48",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"54,792.04",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,-714.86,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"16,353.35",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"18,571.48",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"91,757.92",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"50,068.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"79,997.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"73,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-4,092.97",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"3,850.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"9,431.49",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"1,367,385.04",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-203,611.64",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"13,422.41",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,-0.80,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"555,505.86",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"24,456.90",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"57,745.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"41,593.85",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"52,705.31",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"109,895.36",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"123,761.87",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"49,546.57",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"21,850.40",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"19,979.95",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"45,446.78",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"58,969.42",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"106,606.30",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"622,509.64",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"1,073.82",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"397,591.56",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"194,214.08",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"381,772.80",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"33,556.87",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"302,510.22",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"160,238.38",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"1,541,468.46",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"4,993.50",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"101,388.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"200,340.71",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"186,137.28",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"24,298.18",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"73,507.98",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"716,828.50",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"150,668.29",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"35,430.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"102,494.73",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"24,758.60",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"10,657.34",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-18,661.33",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"43,803.19",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"133,399.65",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"18,274.07",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"41,324.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"12,726.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"12,726.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"206,276.40",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"147,728.98",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"185,333.96",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-24,720.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"286,934.77",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"67,219.88",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"3,323,670.51",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"41,985.53",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"45,304.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"455,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"34,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"-4,590.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"250,000.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"3,566,298.30",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"111,539.71",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"18,580.20",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,0.00,,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"16,434.03",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"13,795.80",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"49,779.75",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"144,311.09",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"141,802.00",,,,,,,,,,,,,,,,,,
9700,DEPT OF DEFENSE,96CE,U.S. ARMY CORPS OF ENGINEERS - CIVIL PROGRAM FINANCING ONLY,966501,,"19,416.00",,,,,,,,,,,,,,,,,,
