naics_code,naics_description,product_service_code,naics_description,contracting_agency_id,contracting_agency_name,contracting_office_id,contracting_office_name,contracting_department_id,contracting_department_name,major_command_code,major_command_id,major_command_name,date_signed,period_of_performance,last_date_order,completion_date,type_of_set_aside,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,2/18/2022,8/20/2020,,6/19/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,2/23/2022,8/9/2019,,9/29/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,4/7/2022,8/21/2018,,10/20/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,6/3/2022,9/30/2019,,9/29/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,7/27/2022,9/30/2019,,2/28/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,9/12/2022,8/21/2018,,8/20/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,9/14/2022,8/9/2019,,5/29/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,2/23/2023,8/21/2018,,8/20/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,5/2/2023,8/21/2018,,8/20/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,12/28/2020,7/1/2019,,6/30/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,1/7/2021,1/8/2018,,7/7/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,4/20/2021,7/1/2019,,12/30/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,6/30/2021,1/8/2018,,1/7/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,12/15/2021,7/1/2019,,3/1/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,3/3/2023,9/12/2018,,3/31/2020,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,7/29/2021,7/15/2019,,11/21/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,12/13/2021,7/15/2019,,11/21/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,4/26/2022,7/15/2019,,11/21/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,8/3/2022,7/15/2019,,2/21/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,9/28/2022,7/15/2019,,2/21/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,12/21/2022,7/15/2019,,9/21/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,3/31/2023,7/15/2019,,9/21/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,6/15/2023,7/15/2019,,9/21/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,9/7/2023,7/15/2019,,9/21/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,10/5/2020,1/6/2020,,10/5/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,10/14/2020,9/21/2017,,12/20/2020,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,12/6/2020,9/21/2017,,6/20/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,12/21/2020,1/6/2020,,10/5/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,4/14/2021,9/20/2017,,9/20/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,10/5/2021,1/6/2020,,1/5/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,6/30/2022,1/6/2020,,1/5/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,7/12/2022,9/20/2017,,9/20/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,9/30/2022,1/6/2020,,9/5/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,11/9/2022,1/6/2020,,9/5/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,10/22/2020,7/1/2020,,4/30/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,10/23/2020,8/28/2020,,8/31/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,11/3/2020,9/27/2019,,3/26/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,12/6/2020,7/1/2020,,4/30/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,1/8/2021,9/27/2019,,3/26/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,2/2/2021,7/1/2020,,4/30/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,2/4/2021,5/28/2020,,2/28/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,2/4/2021,8/28/2020,,8/31/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,3/10/2021,9/27/2019,,9/26/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,4/15/2021,7/1/2020,,4/30/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,6/4/2021,7/1/2020,,4/30/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,9/24/2021,7/1/2020,,4/30/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,12/6/2021,8/28/2020,,8/31/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,2/23/2022,5/28/2020,,2/28/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,3/30/2022,5/28/2020,,6/28/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,4/27/2022,7/1/2020,,4/30/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,7/13/2022,5/28/2020,,6/28/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,7/28/2022,9/27/2019,,9/15/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,9/28/2022,7/1/2020,,4/30/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,4/14/2023,7/1/2020,,11/30/2023,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,8/16/2023,9/27/2019,,5/15/2024,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,8/22/2023,7/1/2020,,2/29/2024,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,11/16/2020,5/8/2015,,10/31/2017,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,9/21/2021,9/24/2018,,3/23/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ62,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (APPLIED RESEARCH/EXPLORATORY DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,4/27/2023,9/24/2018,,3/23/2022,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ63,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (ADVANCED DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,9/17/2021,3/16/2015,,6/15/2017,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ63,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (ADVANCED DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,2/25/2022,3/16/2015,,6/15/2017,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ63,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (ADVANCED DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,6/29/2021,11/3/2015,,5/2/2017,,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ63,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (ADVANCED DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,10/20/2020,4/30/2019,,10/31/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ63,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (ADVANCED DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,11/29/2020,4/30/2019,,10/31/2021,NONE,,
541720,RESEARCH AND DEVELOPMENT IN THE SOCIAL SCIENCES AND HUMANITIES,AJ63,R&D- GENERAL SCIENCE/TECHNOLOGY: PSYCHOLOGICAL SCIENCES (ADVANCED DEVELOPMENT),2100,DEPT OF THE ARMY,W911NF,W6QK ACC-APG DURHAM,9700,DEPT OF DEFENSE,AMC,,,12/6/2020,11/15/2019,,5/14/2021,NONE,,
